"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","expression_status","tes_bound","tead1_bound","binding_status","combined_class"
"ENSG00000279306.1","ENSG00000279306.1",28.1307438825259,0.61586364836486,0.414093979527337,1.48725574099829,0.136947279105883,0.255823362033454,"ENSG00000279306","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000265083.1","MIR3691",1.86753205529098,1.24312964982699,1.37376258663059,0.904908651556739,0.365513783267214,0.527710157709947,"ENSG00000265083","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000241228.1","ENSG00000241228.1",5.41183317523194,-0.833298848304925,0.804395556091369,-1.03593169056527,0.300234011840798,0.459136904115263,"ENSG00000241228","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000283442.1","LOC124904686",7.17719242109181,0.617886209901274,0.698761804559173,0.884258707144246,0.376556573490645,0.538835356320255,"ENSG00000283442","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000113194.13","FAF2",2421.18264570593,0.640663735472042,0.119883657804224,5.34404561227419,9.0894679731263e-08,6.96640451514337e-07,"ENSG00000113194","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000189001.11","SBSN",2.19847732580382,0.00347432873449724,1.31292573895258,0.00264624923666206,0.997888601054257,0.999035633252115,"ENSG00000189001","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000162129.15","CLPB",1091.66424803458,0.875139314827139,0.128288439661385,6.82165374477275,8.99983798511828e-12,1.02414236743215e-10,"ENSG00000162129","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000105675.9","ATP4A",11.114434136946,1.21739008103971,0.58744742058898,2.07233879726486,0.0382338566621739,0.0926735866348453,"ENSG00000105675","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000253048.1","RNU4-60P",1.28382480815773,2.30250384043014,1.71434217644066,1.34308300412385,0.179245098248769,0.313392912153294,"ENSG00000253048","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000288957.2","ENSG00000288957.2",5.18858572897325,-0.0300187219656503,0.781380308481855,-0.0384175562652375,0.969354763439065,0.983842879039282,"ENSG00000288957","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000169139.12","UBE2V2",852.821165980396,0.266976004316725,0.185276925820701,1.44095657424221,0.149596951500887,0.273773547360931,"ENSG00000169139","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000271278.1","ENSG00000271278.1",24.0826548371663,-0.202270476349204,0.390269783397219,-0.518283723091449,0.604260327761337,0.741555504656855,"ENSG00000271278","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000216895.9","RBM33-DT",137.698165516679,0.442318530285464,0.192986276562279,2.29196882889609,0.0219074419494149,0.0583923405632238,"ENSG00000216895","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000145708.11","CRHBP",35.0317623062858,-0.273019120097206,0.346158701757578,-0.788710839019749,0.430281031386434,0.590823270843819,"ENSG00000145708","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000229473.2","ENSG00000229473.2",19.0610172470644,0.894150475843535,0.451664937846257,1.97967652770934,0.0477398877038804,0.110941267395868,"ENSG00000229473","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000128607.14","KLHDC10",2191.58645791714,0.246494932443574,0.121835764758625,2.02317384334491,0.0430552274198383,0.10228703070339,"ENSG00000128607","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000243538.1","ENSG00000243538.1",5.58837502373367,-0.264549175637628,0.774003909524569,-0.341793074146262,0.732506622075052,0.836927681876097,"ENSG00000243538","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000160613.15","PCSK7",1025.83870247894,0.153880881534796,0.121714210339059,1.26428032606982,0.206129428493102,0.348168581895612,"ENSG00000160613","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000075292.19","ZNF638",3193.6775290746,-0.938425192522137,0.118956358004811,-7.88881912881178,3.05059270685523e-15,4.5769670082358e-14,"ENSG00000075292","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000163959.10","SLC51A",216.427884662048,-0.163034525499979,0.170103675197436,-0.95844211073481,0.337839869259613,0.499336205683167,"ENSG00000163959","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000284032.1","MIR29A",2.47571199252205,0.951500016328775,1.21036552310857,0.786126172765603,0.43179357233026,0.592229833841326,"ENSG00000284032","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000259195.1","ENSG00000259195.1",4.5714877735237,0.150456349882843,0.830519343826165,0.181159356493369,0.85624249551665,0.91881382649272,"ENSG00000259195","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000095209.12","TMEM38B",442.276842586656,0.805513553464869,0.178532892600392,4.51184956302613,6.42647633021826e-06,3.82570185742822e-05,"ENSG00000095209","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000180279.7","ENSG00000180279.7",2.42640287583131,0.848982558377003,1.17378232035324,0.723287907524034,0.469503020500929,0.626742065565337,"ENSG00000180279","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000277684.1","ENSG00000277684.1",4.77780182881922,-1.39402615298961,0.829450998715502,-1.68066125081338,0.0928287312129474,0.189021505357322,"ENSG00000277684","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000289433.1","ENSG00000289433.1",19.7058711493332,-0.698294622886656,0.432041818023248,-1.61626628200393,0.106036753568627,0.20965644779224,"ENSG00000289433","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000291242.1","ENSG00000291242.1",20.2437993310092,-0.37541984618676,0.416674118032535,-0.900991518166354,0.367592829423306,0.529510759927521,"ENSG00000291242","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000287113.1","ENSG00000287113.1",2.64370817177997,1.08215037201604,1.19714186775126,0.903944971909452,0.366024580974009,0.528133852061358,"ENSG00000287113","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000271964.1","ENSG00000271964.1",11.3072536256947,0.454899257152874,0.605836297591247,0.750861674946704,0.452735907312432,0.611115970371298,"ENSG00000271964","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000253829.1","ENSG00000253829.1",15.6131191256913,-0.382782454692918,0.48323525378049,-0.792124439800903,0.428288120903373,0.588800829320292,"ENSG00000253829","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000140471.17","LINS1",546.642333401883,0.433267944771273,0.134611046182467,3.21866560775386,0.00128788577682377,0.00490931478702162,"ENSG00000140471","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000145390.12","USP53",942.73970821838,0.919843950479538,0.140668087097769,6.53910897245811,6.18864220953568e-11,6.60432920432007e-10,"ENSG00000145390","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000144649.10","GASK1A",10.6433179882094,1.05142288278035,0.588692291672517,1.78603134040227,0.0740941838254789,0.157725840457722,"ENSG00000144649","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000255549.2","ENPP7P6",8.13299422372975,0.102499741240906,0.652521970343228,0.157082436913184,0.87517987905267,0.931428086069387,"ENSG00000255549","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000266126.1","ENSG00000266126.1",22.5029029457473,-0.26982661123383,0.399171356351702,-0.675966867212013,0.499061681476871,0.652854451203335,"ENSG00000266126","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000101000.6","PROCR",119.538842233659,0.779245801546666,0.242117405755025,3.21846254347822,0.00128879802232672,0.00491003714921421,"ENSG00000101000","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000136718.10","IMP4",521.735972452439,0.48685052333433,0.155308957650632,3.13472275327159,0.00172016600302701,0.00636915181936142,"ENSG00000136718","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000106348.19","IMPDH1",701.983494140223,-0.999896647879189,0.144664490816884,-6.9118319376996,4.7843447675517e-12,5.56556928302042e-11,"ENSG00000106348","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000259564.2","ENSG00000259564.2",37.87774336315,-0.0199666185753654,0.355623340632434,-0.0561454108716745,0.955225968323884,0.976381671040734,"ENSG00000259564","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000064201.16","TSPAN32",20.1747651898846,0.757318247746689,0.43214560522393,1.7524608340151,0.0796945988442774,0.167330086138115,"ENSG00000064201","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000235635.1","ENSG00000235635.1",16.9370303541608,-0.0982502930001754,0.480257234345163,-0.204578475812324,0.837901473533069,0.907226644567424,"ENSG00000235635","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
