"gene_id","group"
"ENSG00000170248","DEGs_DOWN_noBinding_noDMR"
"ENSG00000070669","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169992","DEGs_DOWN_noBinding_noDMR"
"ENSG00000056736","DEGs_DOWN_noBinding_noDMR"
"ENSG00000133107","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135083","DEGs_DOWN_noBinding_noDMR"
"ENSG00000185989","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115183","DEGs_DOWN_noBinding_noDMR"
"ENSG00000180376","DEGs_DOWN_noBinding_noDMR"
"ENSG00000175582","DEGs_DOWN_noBinding_noDMR"
"ENSG00000180806","DEGs_DOWN_noBinding_noDMR"
"ENSG00000090006","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188807","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115875","DEGs_DOWN_noBinding_noDMR"
"ENSG00000097033","DEGs_DOWN_noBinding_noDMR"
"ENSG00000151491","DEGs_DOWN_noBinding_noDMR"
"ENSG00000174839","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166451","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125450","DEGs_DOWN_noBinding_noDMR"
"ENSG00000137338","DEGs_DOWN_noBinding_noDMR"
"ENSG00000007168","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198478","DEGs_DOWN_noBinding_noDMR"
"ENSG00000107863","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166582","DEGs_DOWN_noBinding_noDMR"
"ENSG00000146282","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188211","DEGs_DOWN_noBinding_noDMR"
"ENSG00000099849","DEGs_DOWN_noBinding_noDMR"
"ENSG00000141665","DEGs_DOWN_noBinding_noDMR"
"ENSG00000074696","DEGs_DOWN_noBinding_noDMR"
"ENSG00000127666","DEGs_DOWN_noBinding_noDMR"
"ENSG00000123096","DEGs_DOWN_noBinding_noDMR"
"ENSG00000259431","DEGs_DOWN_noBinding_noDMR"
"ENSG00000089199","DEGs_DOWN_noBinding_noDMR"
"ENSG00000197114","DEGs_DOWN_noBinding_noDMR"
"ENSG00000185973","DEGs_DOWN_noBinding_noDMR"
"ENSG00000141577","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204977","DEGs_DOWN_noBinding_noDMR"
"ENSG00000183023","DEGs_DOWN_noBinding_noDMR"
"ENSG00000184254","DEGs_DOWN_noBinding_noDMR"
"ENSG00000109756","DEGs_DOWN_noBinding_noDMR"
"ENSG00000064115","DEGs_DOWN_noBinding_noDMR"
"ENSG00000146278","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169241","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154760","DEGs_DOWN_noBinding_noDMR"
"ENSG00000091073","DEGs_DOWN_noBinding_noDMR"
"ENSG00000130713","DEGs_DOWN_noBinding_noDMR"
"ENSG00000101811","DEGs_DOWN_noBinding_noDMR"
"ENSG00000067369","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171953","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204439","DEGs_DOWN_noBinding_noDMR"
"ENSG00000177685","DEGs_DOWN_noBinding_noDMR"
"ENSG00000152778","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128191","DEGs_DOWN_noBinding_noDMR"
"ENSG00000160949","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166681","DEGs_DOWN_noBinding_noDMR"
"ENSG00000148680","DEGs_DOWN_noBinding_noDMR"
"ENSG00000118495","DEGs_DOWN_noBinding_noDMR"
"ENSG00000088451","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132464","DEGs_DOWN_noBinding_noDMR"
"ENSG00000120693","DEGs_DOWN_noBinding_noDMR"
"ENSG00000178177","DEGs_DOWN_noBinding_noDMR"
"ENSG00000099910","DEGs_DOWN_noBinding_noDMR"
"ENSG00000176971","DEGs_DOWN_noBinding_noDMR"
"ENSG00000087448","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168612","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115524","DEGs_DOWN_noBinding_noDMR"
"ENSG00000134962","DEGs_DOWN_noBinding_noDMR"
"ENSG00000215883","DEGs_DOWN_noBinding_noDMR"
"ENSG00000170915","DEGs_DOWN_noBinding_noDMR"
"ENSG00000142867","DEGs_DOWN_noBinding_noDMR"
"ENSG00000117152","DEGs_DOWN_noBinding_noDMR"
"ENSG00000187608","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124097","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188157","DEGs_DOWN_noBinding_noDMR"
"ENSG00000134255","DEGs_DOWN_noBinding_noDMR"
"ENSG00000143324","DEGs_DOWN_noBinding_noDMR"
"ENSG00000099957","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167526","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135679","DEGs_DOWN_noBinding_noDMR"
"ENSG00000126001","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198951","DEGs_DOWN_noBinding_noDMR"
"ENSG00000129315","DEGs_DOWN_noBinding_noDMR"
"ENSG00000004799","DEGs_DOWN_noBinding_noDMR"
"ENSG00000256394","DEGs_DOWN_noBinding_noDMR"
"ENSG00000256812","DEGs_DOWN_noBinding_noDMR"
"ENSG00000144048","DEGs_DOWN_noBinding_noDMR"
"ENSG00000228623","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100300","DEGs_DOWN_noBinding_noDMR"
"ENSG00000123595","DEGs_DOWN_noBinding_noDMR"
"ENSG00000229474","DEGs_DOWN_noBinding_noDMR"
"ENSG00000161921","DEGs_DOWN_noBinding_noDMR"
"ENSG00000162951","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115825","DEGs_DOWN_noBinding_noDMR"
"ENSG00000107862","DEGs_DOWN_noBinding_noDMR"
"ENSG00000103855","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139370","DEGs_DOWN_noBinding_noDMR"
"ENSG00000153814","DEGs_DOWN_noBinding_noDMR"
"ENSG00000151806","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165997","DEGs_DOWN_noBinding_noDMR"
"ENSG00000123496","DEGs_DOWN_noBinding_noDMR"
"ENSG00000229674","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154153","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100105","DEGs_DOWN_noBinding_noDMR"
"ENSG00000134107","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164542","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125844","DEGs_DOWN_noBinding_noDMR"
"ENSG00000107105","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136141","DEGs_DOWN_noBinding_noDMR"
"ENSG00000067048","DEGs_DOWN_noBinding_noDMR"
"ENSG00000099821","DEGs_DOWN_noBinding_noDMR"
"ENSG00000052126","DEGs_DOWN_noBinding_noDMR"
"ENSG00000183615","DEGs_DOWN_noBinding_noDMR"
"ENSG00000182916","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167113","DEGs_DOWN_noBinding_noDMR"
"ENSG00000148343","DEGs_DOWN_noBinding_noDMR"
"ENSG00000159388","DEGs_DOWN_noBinding_noDMR"
"ENSG00000116584","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163946","DEGs_DOWN_noBinding_noDMR"
"ENSG00000243156","DEGs_DOWN_noBinding_noDMR"
"ENSG00000148356","DEGs_DOWN_noBinding_noDMR"
"ENSG00000257704","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136485","DEGs_DOWN_noBinding_noDMR"
"ENSG00000185267","DEGs_DOWN_noBinding_noDMR"
"ENSG00000066654","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188573","DEGs_DOWN_noBinding_noDMR"
"ENSG00000179456","DEGs_DOWN_noBinding_noDMR"
"ENSG00000147155","DEGs_DOWN_noBinding_noDMR"
"ENSG00000141582","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154240","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100614","DEGs_DOWN_noBinding_noDMR"
"ENSG00000162878","DEGs_DOWN_noBinding_noDMR"
"ENSG00000277586","DEGs_DOWN_noBinding_noDMR"
"ENSG00000114200","DEGs_DOWN_noBinding_noDMR"
"ENSG00000176105","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165169","DEGs_DOWN_noBinding_noDMR"
"ENSG00000126603","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198799","DEGs_DOWN_noBinding_noDMR"
"ENSG00000172508","DEGs_DOWN_noBinding_noDMR"
"ENSG00000143537","DEGs_DOWN_noBinding_noDMR"
"ENSG00000197415","DEGs_DOWN_noBinding_noDMR"
"ENSG00000187741","DEGs_DOWN_noBinding_noDMR"
"ENSG00000134758","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135917","DEGs_DOWN_noBinding_noDMR"
"ENSG00000269190","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154620","DEGs_DOWN_noBinding_noDMR"
"ENSG00000174938","DEGs_DOWN_noBinding_noDMR"
"ENSG00000105996","DEGs_DOWN_noBinding_noDMR"
"ENSG00000116721","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204576","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188130","DEGs_DOWN_noBinding_noDMR"
"ENSG00000180628","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204634","DEGs_DOWN_noBinding_noDMR"
"ENSG00000114251","DEGs_DOWN_noBinding_noDMR"
"ENSG00000085117","DEGs_DOWN_noBinding_noDMR"
"ENSG00000101557","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165644","DEGs_DOWN_noBinding_noDMR"
"ENSG00000161249","DEGs_DOWN_noBinding_noDMR"
"ENSG00000104897","DEGs_DOWN_noBinding_noDMR"
"ENSG00000074266","DEGs_DOWN_noBinding_noDMR"
"ENSG00000119661","DEGs_DOWN_noBinding_noDMR"
"ENSG00000123500","DEGs_DOWN_noBinding_noDMR"
"ENSG00000078140","DEGs_DOWN_noBinding_noDMR"
"ENSG00000120699","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169045","DEGs_DOWN_noBinding_noDMR"
"ENSG00000035928","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100364","DEGs_DOWN_noBinding_noDMR"
"ENSG00000116062","DEGs_DOWN_noBinding_noDMR"
"ENSG00000080345","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198715","DEGs_DOWN_noBinding_noDMR"
"ENSG00000155252","DEGs_DOWN_noBinding_noDMR"
"ENSG00000107223","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158169","DEGs_DOWN_noBinding_noDMR"
"ENSG00000146733","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168077","DEGs_DOWN_noBinding_noDMR"
"ENSG00000040199","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168970","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115364","DEGs_DOWN_noBinding_noDMR"
"ENSG00000285253","DEGs_DOWN_noBinding_noDMR"
"ENSG00000205730","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158711","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128159","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132196","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204852","DEGs_DOWN_noBinding_noDMR"
"ENSG00000187372","DEGs_DOWN_noBinding_noDMR"
"ENSG00000197021","DEGs_DOWN_noBinding_noDMR"
"ENSG00000179091","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136527","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132005","DEGs_DOWN_noBinding_noDMR"
"ENSG00000109184","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100079","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171121","DEGs_DOWN_noBinding_noDMR"
"ENSG00000175806","DEGs_DOWN_noBinding_noDMR"
"ENSG00000213085","DEGs_DOWN_noBinding_noDMR"
"ENSG00000116096","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139874","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188783","DEGs_DOWN_noBinding_noDMR"
"ENSG00000130921","DEGs_DOWN_noBinding_noDMR"
"ENSG00000074621","DEGs_DOWN_noBinding_noDMR"
"ENSG00000278889","DEGs_DOWN_noBinding_noDMR"
"ENSG00000102466","DEGs_DOWN_noBinding_noDMR"
"ENSG00000156171","DEGs_DOWN_noBinding_noDMR"
"ENSG00000111215","DEGs_DOWN_noBinding_noDMR"
"ENSG00000157483","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164961","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158122","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204172","DEGs_DOWN_noBinding_noDMR"
"ENSG00000177150","DEGs_DOWN_noBinding_noDMR"
"ENSG00000179583","DEGs_DOWN_noBinding_noDMR"
"ENSG00000013619","DEGs_DOWN_noBinding_noDMR"
"ENSG00000130518","DEGs_DOWN_noBinding_noDMR"
"ENSG00000039523","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132313","DEGs_DOWN_noBinding_noDMR"
"ENSG00000110628","DEGs_DOWN_noBinding_noDMR"
"ENSG00000151502","DEGs_DOWN_noBinding_noDMR"
"ENSG00000133226","DEGs_DOWN_noBinding_noDMR"
"ENSG00000143815","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158296","DEGs_DOWN_noBinding_noDMR"
"ENSG00000112118","DEGs_DOWN_noBinding_noDMR"
"ENSG00000117477","DEGs_DOWN_noBinding_noDMR"
"ENSG00000170162","DEGs_DOWN_noBinding_noDMR"
"ENSG00000142733","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154642","DEGs_DOWN_noBinding_noDMR"
"ENSG00000109919","DEGs_DOWN_noBinding_noDMR"
"ENSG00000122707","DEGs_DOWN_noBinding_noDMR"
"ENSG00000118322","DEGs_DOWN_noBinding_noDMR"
"ENSG00000104886","DEGs_DOWN_noBinding_noDMR"
"ENSG00000137200","DEGs_DOWN_noBinding_noDMR"
"ENSG00000114166","DEGs_DOWN_noBinding_noDMR"
"ENSG00000185774","DEGs_DOWN_noBinding_noDMR"
"ENSG00000069493","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136813","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132570","DEGs_DOWN_noBinding_noDMR"
"ENSG00000236104","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164647","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125872","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165113","DEGs_DOWN_noBinding_noDMR"
"ENSG00000031081","DEGs_DOWN_noBinding_noDMR"
"ENSG00000117139","DEGs_DOWN_noBinding_noDMR"
"ENSG00000131584","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166136","DEGs_DOWN_noBinding_noDMR"
"ENSG00000116906","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136161","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136811","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167283","DEGs_DOWN_noBinding_noDMR"
"ENSG00000181817","DEGs_DOWN_noBinding_noDMR"
"ENSG00000243477","DEGs_DOWN_noBinding_noDMR"
"ENSG00000170144","DEGs_DOWN_noBinding_noDMR"
"ENSG00000266338","DEGs_DOWN_noBinding_noDMR"
"ENSG00000283703","DEGs_DOWN_noBinding_noDMR"
"ENSG00000173227","DEGs_DOWN_noBinding_noDMR"
"ENSG00000075336","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204410","DEGs_DOWN_noBinding_noDMR"
"ENSG00000123999","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125821","DEGs_DOWN_noBinding_noDMR"
"ENSG00000114857","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100462","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166925","DEGs_DOWN_noBinding_noDMR"
"ENSG00000143409","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163623","DEGs_DOWN_noBinding_noDMR"
"ENSG00000140943","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164808","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204272","DEGs_DOWN_noBinding_noDMR"
"ENSG00000123575","DEGs_DOWN_noBinding_noDMR"
"ENSG00000185972","DEGs_DOWN_noBinding_noDMR"
"ENSG00000012983","DEGs_DOWN_noBinding_noDMR"
"ENSG00000111058","DEGs_DOWN_noBinding_noDMR"
"ENSG00000173674","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158055","DEGs_DOWN_noBinding_noDMR"
"ENSG00000266967","DEGs_DOWN_noBinding_noDMR"
"ENSG00000178814","DEGs_DOWN_noBinding_noDMR"
"ENSG00000179397","DEGs_DOWN_noBinding_noDMR"
"ENSG00000205220","DEGs_DOWN_noBinding_noDMR"
"ENSG00000175471","DEGs_DOWN_noBinding_noDMR"
"ENSG00000170892","DEGs_DOWN_noBinding_noDMR"
"ENSG00000273604","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163125","DEGs_DOWN_noBinding_noDMR"
"ENSG00000113389","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196338","DEGs_DOWN_noBinding_noDMR"
"ENSG00000104415","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128709","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198569","DEGs_DOWN_noBinding_noDMR"
"ENSG00000032444","DEGs_DOWN_noBinding_noDMR"
"ENSG00000054598","DEGs_DOWN_noBinding_noDMR"
"ENSG00000145692","DEGs_DOWN_noBinding_noDMR"
"ENSG00000113552","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136874","DEGs_DOWN_noBinding_noDMR"
"ENSG00000250565","DEGs_DOWN_noBinding_noDMR"
"ENSG00000153234","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132825","DEGs_DOWN_noBinding_noDMR"
"ENSG00000069956","DEGs_DOWN_noBinding_noDMR"
"ENSG00000039319","DEGs_DOWN_noBinding_noDMR"
"ENSG00000102710","DEGs_DOWN_noBinding_noDMR"
"ENSG00000230358","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135966","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163632","DEGs_DOWN_noBinding_noDMR"
"ENSG00000091831","DEGs_DOWN_noBinding_noDMR"
"ENSG00000109511","DEGs_DOWN_noBinding_noDMR"
"ENSG00000039600","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136159","DEGs_DOWN_noBinding_noDMR"
"ENSG00000182326","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100664","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158987","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100316","DEGs_DOWN_noBinding_noDMR"
"ENSG00000111885","DEGs_DOWN_noBinding_noDMR"
"ENSG00000137691","DEGs_DOWN_noBinding_noDMR"
"ENSG00000123405","DEGs_DOWN_noBinding_noDMR"
"ENSG00000108953","DEGs_DOWN_noBinding_noDMR"
"ENSG00000130985","DEGs_DOWN_noBinding_noDMR"
"ENSG00000266094","DEGs_DOWN_noBinding_noDMR"
"ENSG00000146047","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158023","DEGs_DOWN_noBinding_noDMR"
"ENSG00000187189","DEGs_DOWN_noBinding_noDMR"
"ENSG00000157445","DEGs_DOWN_noBinding_noDMR"
"ENSG00000110723","DEGs_DOWN_noBinding_noDMR"
"ENSG00000025770","DEGs_DOWN_noBinding_noDMR"
"ENSG00000138346","DEGs_DOWN_noBinding_noDMR"
"ENSG00000173436","DEGs_DOWN_noBinding_noDMR"
"ENSG00000172789","DEGs_DOWN_noBinding_noDMR"
"ENSG00000005073","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100281","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115207","DEGs_DOWN_noBinding_noDMR"
"ENSG00000144580","DEGs_DOWN_noBinding_noDMR"
"ENSG00000159335","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164209","DEGs_DOWN_noBinding_noDMR"
"ENSG00000173599","DEGs_DOWN_noBinding_noDMR"
"ENSG00000105372","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154920","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124207","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188895","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166579","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124782","DEGs_DOWN_noBinding_noDMR"
"ENSG00000183741","DEGs_DOWN_noBinding_noDMR"
"ENSG00000099783","DEGs_DOWN_noBinding_noDMR"
"ENSG00000145736","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163069","DEGs_DOWN_noBinding_noDMR"
"ENSG00000081051","DEGs_DOWN_noBinding_noDMR"
"ENSG00000162894","DEGs_DOWN_noBinding_noDMR"
"ENSG00000106688","DEGs_DOWN_noBinding_noDMR"
"ENSG00000109339","DEGs_DOWN_noBinding_noDMR"
"ENSG00000068137","DEGs_DOWN_noBinding_noDMR"
"ENSG00000224531","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125812","DEGs_DOWN_noBinding_noDMR"
"ENSG00000232434","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136052","DEGs_DOWN_noBinding_noDMR"
"ENSG00000177917","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164919","DEGs_DOWN_noBinding_noDMR"
"ENSG00000091127","DEGs_DOWN_noBinding_noDMR"
"ENSG00000241973","DEGs_DOWN_noBinding_noDMR"
"ENSG00000218336","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163933","DEGs_DOWN_noBinding_noDMR"
"ENSG00000106443","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163625","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168758","DEGs_DOWN_noBinding_noDMR"
"ENSG00000147065","DEGs_DOWN_noBinding_noDMR"
"ENSG00000143575","DEGs_DOWN_noBinding_noDMR"
"ENSG00000186480","DEGs_DOWN_noBinding_noDMR"
"ENSG00000112299","DEGs_DOWN_noBinding_noDMR"
"ENSG00000162437","DEGs_DOWN_noBinding_noDMR"
"ENSG00000161010","DEGs_DOWN_noBinding_noDMR"
"ENSG00000157764","DEGs_DOWN_noBinding_noDMR"
"ENSG00000151135","DEGs_DOWN_noBinding_noDMR"
"ENSG00000159692","DEGs_DOWN_noBinding_noDMR"
"ENSG00000131788","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164484","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135317","DEGs_DOWN_noBinding_noDMR"
"ENSG00000022840","DEGs_DOWN_noBinding_noDMR"
"ENSG00000112695","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169495","DEGs_DOWN_noBinding_noDMR"
"ENSG00000187607","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158578","DEGs_DOWN_noBinding_noDMR"
"ENSG00000206535","DEGs_DOWN_noBinding_noDMR"
"ENSG00000162065","DEGs_DOWN_noBinding_noDMR"
"ENSG00000129824","DEGs_DOWN_noBinding_noDMR"
"ENSG00000114126","DEGs_DOWN_noBinding_noDMR"
"ENSG00000177182","DEGs_DOWN_noBinding_noDMR"
"ENSG00000078246","DEGs_DOWN_noBinding_noDMR"
"ENSG00000108984","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167325","DEGs_DOWN_noBinding_noDMR"
"ENSG00000142303","DEGs_DOWN_noBinding_noDMR"
"ENSG00000055044","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196368","DEGs_DOWN_noBinding_noDMR"
"ENSG00000070614","DEGs_DOWN_noBinding_noDMR"
"ENSG00000105325","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171843","DEGs_DOWN_noBinding_noDMR"
"ENSG00000108518","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165684","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167525","DEGs_DOWN_noBinding_noDMR"
"ENSG00000274600","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158352","DEGs_DOWN_noBinding_noDMR"
"ENSG00000122515","DEGs_DOWN_noBinding_noDMR"
"ENSG00000102858","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165105","DEGs_DOWN_noBinding_noDMR"
"ENSG00000042781","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139726","DEGs_DOWN_noBinding_noDMR"
"ENSG00000214367","DEGs_DOWN_noBinding_noDMR"
"ENSG00000134551","DEGs_DOWN_noBinding_noDMR"
"ENSG00000064703","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125944","DEGs_DOWN_noBinding_noDMR"
"ENSG00000126934","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204397","DEGs_DOWN_noBinding_noDMR"
"ENSG00000221983","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168454","DEGs_DOWN_noBinding_noDMR"
"ENSG00000152661","DEGs_DOWN_noBinding_noDMR"
"ENSG00000160703","DEGs_DOWN_noBinding_noDMR"
"ENSG00000014216","DEGs_DOWN_noBinding_noDMR"
"ENSG00000205302","DEGs_DOWN_noBinding_noDMR"
"ENSG00000082701","DEGs_DOWN_noBinding_noDMR"
"ENSG00000183454","DEGs_DOWN_noBinding_noDMR"
"ENSG00000184560","DEGs_DOWN_noBinding_noDMR"
"ENSG00000131899","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204815","DEGs_DOWN_noBinding_noDMR"
"ENSG00000143878","DEGs_DOWN_noBinding_noDMR"
"ENSG00000203896","DEGs_DOWN_noBinding_noDMR"
"ENSG00000197375","DEGs_DOWN_noBinding_noDMR"
"ENSG00000271601","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163888","DEGs_DOWN_noBinding_noDMR"
"ENSG00000147059","DEGs_DOWN_noBinding_noDMR"
"ENSG00000185532","DEGs_DOWN_noBinding_noDMR"
"ENSG00000138448","DEGs_DOWN_noBinding_noDMR"
"ENSG00000176978","DEGs_DOWN_noBinding_noDMR"
"ENSG00000103995","DEGs_DOWN_noBinding_noDMR"
"ENSG00000145495","DEGs_DOWN_noBinding_noDMR"
"ENSG00000008056","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124641","DEGs_DOWN_noBinding_noDMR"
"ENSG00000109743","DEGs_DOWN_noBinding_noDMR"
"ENSG00000133119","DEGs_DOWN_noBinding_noDMR"
"ENSG00000005022","DEGs_DOWN_noBinding_noDMR"
"ENSG00000103194","DEGs_DOWN_noBinding_noDMR"
"ENSG00000047648","DEGs_DOWN_noBinding_noDMR"
"ENSG00000013364","DEGs_DOWN_noBinding_noDMR"
"ENSG00000175395","DEGs_DOWN_noBinding_noDMR"
"ENSG00000151503","DEGs_DOWN_noBinding_noDMR"
"ENSG00000131470","DEGs_DOWN_noBinding_noDMR"
"ENSG00000063169","DEGs_DOWN_noBinding_noDMR"
"ENSG00000134265","DEGs_DOWN_noBinding_noDMR"
"ENSG00000148948","DEGs_DOWN_noBinding_noDMR"
"ENSG00000103197","DEGs_DOWN_noBinding_noDMR"
"ENSG00000111404","DEGs_DOWN_noBinding_noDMR"
"ENSG00000113658","DEGs_DOWN_noBinding_noDMR"
"ENSG00000069943","DEGs_DOWN_noBinding_noDMR"
"ENSG00000145901","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165458","DEGs_DOWN_noBinding_noDMR"
"ENSG00000183386","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171492","DEGs_DOWN_noBinding_noDMR"
"ENSG00000176435","DEGs_DOWN_noBinding_noDMR"
"ENSG00000285000","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100442","DEGs_DOWN_noBinding_noDMR"
"ENSG00000118260","DEGs_DOWN_noBinding_noDMR"
"ENSG00000097046","DEGs_DOWN_noBinding_noDMR"
"ENSG00000067704","DEGs_DOWN_noBinding_noDMR"
"ENSG00000156709","DEGs_DOWN_noBinding_noDMR"
